City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
391,Caracollo,PE,2022-01-25 20:17:12,-14.9165,-70.6603,54.48,61,100,0.22
392,Uromi,NG,2022-01-25 20:17:12,6.7,6.3333,78.01,17,37,1.99
393,La Ronge,CA,2022-01-25 20:17:13,55.1001,-105.2842,5.25,66,100,10.36
394,Taseyevo,RU,2022-01-25 20:17:13,57.2169,94.8978,2.19,99,95,2.28
395,Richards Bay,ZA,2022-01-25 20:17:13,-28.783,32.0377,73.78,93,10,2.06
396,Ust-Tsilma,RU,2022-01-25 20:17:14,65.441,52.1498,20.91,95,100,7.92
397,Port-Cartier,CA,2022-01-25 20:17:14,50.0334,-66.8654,11.75,88,100,2.86
398,Miramar,US,2022-01-25 20:17:14,25.9873,-80.2323,74.01,63,20,10.36
399,Manggar,ID,2022-01-25 20:17:15,-2.8833,108.2667,79.18,80,100,11.27
400,Bandiagara,ML,2022-01-25 20:17:15,14.3501,-3.6104,70.3,12,16,9.62
401,Kalabo,ZM,2022-01-25 20:17:15,-14.97,22.6814,70.09,73,100,5.57
402,Kieta,PG,2022-01-25 20:17:16,-6.2167,155.6333,79.63,85,100,3.09
403,Walvis Bay,NA,2022-01-25 20:17:16,-22.9575,14.5053,67.08,71,24,13.89
404,Alamosa,US,2022-01-25 20:17:17,37.4695,-105.87,35.58,41,0,5.75
405,Rawson,AR,2022-01-25 20:17:17,-43.3002,-65.1023,67.03,55,0,21.0
406,Fairbanks,US,2022-01-25 20:17:17,64.8378,-147.7164,21.2,75,100,4.0
407,Nizwa,OM,2022-01-25 20:17:18,22.9333,57.5333,65.61,45,0,4.68
408,Melo,UY,2022-01-25 20:18:18,-32.3667,-54.1833,97.77,36,42,4.14
409,Panarukan,ID,2022-01-25 20:18:18,-7.7018,113.9184,78.71,90,100,7.7
410,Boyolangu,ID,2022-01-25 20:18:19,-8.1181,111.8935,76.8,89,100,2.95
411,Brigantine,US,2022-01-25 20:18:19,39.4101,-74.3646,46.06,67,99,11.92
412,Kungurtug,RU,2022-01-25 20:18:19,50.5994,97.5228,-18.54,98,41,1.81
413,Colares,PT,2022-01-25 20:18:20,38.7992,-9.4469,55.29,57,0,7.0
414,Egvekinot,RU,2022-01-25 20:18:20,66.3167,-179.1667,-29.79,85,86,2.28
415,Mareeba,AU,2022-01-25 20:18:20,-17.0,145.4333,75.43,96,100,0.78
416,Umea,SE,2022-01-25 20:18:21,63.8284,20.2597,23.92,86,0,4.61
417,Bella Vista,US,2022-01-25 20:18:21,36.4295,-94.2316,38.41,33,0,1.01
418,Maceio,BR,2022-01-25 20:18:21,-9.6658,-35.7353,85.44,74,40,16.11
419,Ugoofaaru,MV,2022-01-25 20:18:22,5.6667,73.0,80.26,63,80,9.15
420,Baruun-Urt,MN,2022-01-25 20:18:22,46.6806,113.2792,-7.76,93,18,5.03
421,Ballina,AU,2022-01-25 20:18:22,-28.8667,153.5667,69.98,98,100,2.33
422,Keflavik,IS,2022-01-25 20:18:23,64.0049,-22.5624,34.23,75,75,28.77
423,Tekeli,KZ,2022-01-25 20:18:23,44.83,78.8239,12.34,75,81,8.48
424,Toba,JP,2022-01-25 20:18:23,34.4833,136.85,42.8,75,74,4.0
425,Souillac,MU,2022-01-25 20:18:24,-20.5167,57.5167,75.36,88,75,4.61
426,Fukue,JP,2022-01-25 20:18:24,32.6881,128.8419,52.23,73,100,17.11
427,Maniitsoq,GL,2022-01-25 20:18:24,65.4167,-52.9,17.94,88,100,20.58
428,Banjar,ID,2022-01-25 20:18:24,-8.19,114.9675,82.26,88,100,1.7
429,Haines Junction,CA,2022-01-25 20:18:25,60.7522,-137.5108,30.15,69,100,1.14
430,Mingguang,CN,2022-01-25 20:18:25,32.7802,117.9638,37.2,81,62,6.4
431,The Pas,CA,2022-01-25 20:18:26,53.8251,-101.2541,-5.78,65,75,8.05
432,Fenoarivo,MG,2022-01-25 20:18:26,-18.933,47.4354,62.67,94,75,5.75
433,Bardsir,IR,2022-01-25 20:18:26,29.9227,56.5743,32.05,43,0,3.27
434,Luderitz,NA,2022-01-25 20:18:27,-26.6481,15.1594,78.01,56,5,20.74
435,Santiago Del Estero,AR,2022-01-25 20:15:26,-27.7951,-64.2615,93.61,48,81,6.29
436,Pauini,BR,2022-01-25 20:18:27,-7.7136,-66.9764,84.38,78,100,2.53
437,Port Moresby,PG,2022-01-25 20:18:27,-9.4431,147.1797,76.42,94,40,3.44
438,Kayerkan,RU,2022-01-25 20:18:28,69.3497,87.7602,1.53,84,35,13.71
439,Endicott,US,2022-01-25 20:18:12,42.0984,-76.0494,29.98,63,100,1.01
440,Kachiry,KZ,2022-01-25 20:18:28,53.0675,76.1036,14.47,92,100,10.42
441,Vila Do Maio,CV,2022-01-25 20:18:29,15.1333,-23.2167,77.79,77,2,10.54
442,Aklavik,CA,2022-01-25 20:18:29,68.2191,-135.0107,39.2,56,75,21.85
443,Hay River,CA,2022-01-25 20:15:28,60.8156,-115.7999,13.98,79,75,13.8
444,Conakry,GN,2022-01-25 20:14:18,9.538,-13.6773,81.39,63,25,8.86
445,Prince Rupert,CA,2022-01-25 20:13:34,54.3161,-130.3201,42.82,89,100,2.71
446,Bella Union,UY,2022-01-25 20:18:29,-30.2752,-57.6007,99.07,35,54,15.64
447,Sinnamary,GF,2022-01-25 20:18:30,5.3833,-52.95,78.69,83,79,11.45
448,Porto Belo,BR,2022-01-25 20:18:30,-27.1578,-48.5531,89.69,70,33,10.27
449,Gizo,SB,2022-01-25 20:18:30,-8.103,156.8419,82.71,76,99,3.96
450,Marawi,PH,2022-01-25 20:18:31,7.9986,124.2928,65.64,93,100,3.6
451,La Asuncion,VE,2022-01-25 20:15:01,11.0333,-63.8628,83.93,65,14,18.41
452,Iralaya,HN,2022-01-25 20:18:31,15.0,-83.2333,84.29,64,3,7.23
453,Gerash,IR,2022-01-25 20:18:32,27.6652,54.1371,48.34,51,1,3.62
454,Shahr-E Kord,IR,2022-01-25 20:18:32,32.3256,50.8644,26.37,63,0,4.61
455,Tombouctou,ML,2022-01-25 20:19:32,20.0,-3.0,69.22,16,100,10.58
456,Abeche,TD,2022-01-25 20:19:33,13.8292,20.8324,73.87,16,33,9.95
457,Karaton,ID,2022-01-25 20:19:33,-6.3424,106.1045,77.16,92,100,3.15
458,Puerto Madryn,AR,2022-01-25 20:19:33,-42.7692,-65.0385,72.59,44,0,21.0
459,Shache,CN,2022-01-25 20:19:34,38.4167,77.2406,24.82,52,1,1.57
460,Urozhaynoye,RU,2022-01-25 20:19:34,44.7883,44.9228,31.95,81,99,5.12
461,Toamasina,MG,2022-01-25 20:19:34,-18.1667,49.3833,73.4,94,75,6.91
462,Banamba,ML,2022-01-25 20:19:35,13.55,-7.45,72.28,12,85,8.57
463,Sao Raimundo Nonato,BR,2022-01-25 20:19:35,-9.0153,-42.6994,81.73,58,100,3.42
464,Vallenar,CL,2022-01-25 20:19:36,-28.5708,-70.7581,84.87,32,0,10.29
465,Hegang,CN,2022-01-25 20:19:36,47.4,130.3667,2.37,98,100,1.86
466,Shirgaon,IN,2022-01-25 20:17:24,19.7,72.7,65.46,55,2,12.08
467,Osypenko,UA,2022-01-25 20:19:36,46.9136,36.8253,25.84,83,61,5.03
468,Shimoda,JP,2022-01-25 20:19:37,34.6667,138.95,41.11,86,57,7.2
469,Sungaipenuh,ID,2022-01-25 20:19:37,-2.0833,101.3833,64.56,94,100,2.08
470,College,US,2022-01-25 20:16:21,64.8569,-147.8028,21.18,74,100,17.27
471,Bubaque,GW,2022-01-25 20:19:38,11.2833,-15.8333,80.28,60,100,10.2
472,Palencia,ES,2022-01-25 20:19:38,42.4167,-4.5,38.79,73,0,5.97
473,Hilton Head Island,US,2022-01-25 20:17:44,32.2163,-80.7526,57.31,70,100,0.0
474,Dalby,AU,2022-01-25 20:19:38,-27.1833,151.2667,68.99,95,100,5.48
475,Tarbes,FR,2022-01-25 20:19:39,43.25,0.1667,44.26,86,0,4.61
476,Macau,MO,2022-01-25 20:19:39,22.2006,113.5461,66.92,82,40,6.91
477,San Pedro,PH,2022-01-25 20:15:40,14.35,121.0167,78.35,72,75,3.44
478,Alice Springs,AU,2022-01-25 20:19:39,-23.7,133.8833,76.55,83,86,0.0
479,Karasuk,RU,2022-01-25 20:19:40,53.7377,78.0403,9.45,95,100,11.27
480,Seoul,KR,2022-01-25 20:18:11,37.5683,126.9778,31.39,93,26,2.3
481,Canico,PT,2022-01-25 20:19:40,32.6333,-16.85,61.88,77,40,1.01
482,Omsukchan,RU,2022-01-25 20:19:41,62.5333,155.8,-25.26,99,100,3.44
483,Superior,US,2022-01-25 20:19:41,46.7208,-92.1041,1.08,54,0,6.91
484,Castlemaine,AU,2022-01-25 20:19:41,-37.0667,144.2167,70.29,62,0,3.42
485,Pemangkat,ID,2022-01-25 20:19:42,1.1667,108.9667,77.14,87,97,6.76
486,Pendleton,US,2022-01-25 20:19:42,45.6721,-118.7886,37.56,93,100,3.44
487,Terme,TR,2022-01-25 20:19:42,41.2092,36.9739,37.96,84,100,2.95
488,Dromolaxia,CY,2022-01-25 20:19:43,34.8761,33.586,47.86,82,75,4.61
489,Jesup,US,2022-01-25 20:19:43,31.6074,-81.8854,60.82,51,100,0.0
490,Abu Dhabi,AE,2022-01-25 20:19:43,24.4667,54.3667,67.96,81,0,5.75
491,Saint-Pierre,RE,2022-01-25 20:19:44,-21.3393,55.4781,74.88,69,40,6.91
492,Ochamchira,GE,2022-01-25 20:19:44,42.7121,41.4721,38.12,77,100,3.98
493,Nipawin,CA,2022-01-25 20:19:44,53.3668,-104.0009,-9.36,77,0,9.22
494,Roald,NO,2022-01-25 20:19:45,62.5833,6.1333,44.74,87,75,17.27
495,Fort Nelson,CA,2022-01-25 20:15:28,58.8053,-122.7002,22.59,86,40,4.61
496,Jonkoping,SE,2022-01-25 20:19:45,57.7814,14.1562,36.39,100,75,9.22
497,Inuvik,CA,2022-01-25 20:19:45,68.3499,-133.7218,39.24,86,100,9.22
498,Hun,LY,2022-01-25 20:19:46,29.1268,15.9477,49.24,62,95,11.88
499,Inhambane,MZ,2022-01-25 20:20:46,-23.865,35.3833,78.64,90,96,8.66
500,Mana,GF,2022-01-25 20:20:46,5.6592,-53.7767,79.05,80,69,10.18
501,Yulara,AU,2022-01-25 20:20:47,-25.2406,130.9889,80.44,57,92,6.91
502,Dapaong,TG,2022-01-25 20:20:47,10.8639,0.205,75.78,12,0,7.49
503,Ixtapa,MX,2022-01-25 20:20:48,20.7,-105.2,76.23,69,0,9.22
504,Silvan,TR,2022-01-25 20:20:48,38.1419,41.0081,32.29,94,96,3.71
505,Mnogovershinnyy,RU,2022-01-25 20:20:48,53.9353,139.9242,-8.27,94,26,4.34
506,Paita,PE,2022-01-25 20:20:49,-5.0892,-81.1144,75.76,72,87,12.48
507,Verkhnyaya Inta,RU,2022-01-25 20:20:49,65.9811,60.3094,21.2,81,100,21.39
508,Cairns,AU,2022-01-25 20:20:49,-16.9167,145.7667,80.06,97,100,0.0
509,Acobamba,PE,2022-01-25 20:20:50,-11.3525,-75.6594,58.24,80,97,6.49
510,Kaspiyskiy,RU,2022-01-25 20:20:50,45.3929,47.3707,32.23,90,99,9.06
511,Nogales,MX,2022-01-25 20:20:50,31.3086,-110.9422,64.96,21,20,13.71
512,Carbonia,IT,2022-01-25 20:20:50,39.1672,8.5222,50.99,85,1,2.64
513,Nzerekore,GN,2022-01-25 20:20:51,7.7562,-8.8179,74.73,23,3,3.58
514,Prince Albert,CA,2022-01-25 20:20:51,53.2001,-105.7677,-5.85,84,75,10.36
515,Vila,PT,2022-01-25 20:20:51,42.0304,-8.1588,39.33,74,1,4.07
516,Jiayuguan,CN,2022-01-25 20:20:52,39.8167,98.3,17.15,49,12,2.42
517,Tucuman,AR,2022-01-25 20:20:38,-26.8241,-65.2226,82.4,78,75,9.22
518,Okitipupa,NG,2022-01-25 20:20:52,6.5047,4.7839,73.15,69,3,2.42
519,Chapaevsk,RU,2022-01-25 20:20:53,52.9813,49.7112,4.21,97,93,5.7
520,Aversa,IT,2022-01-25 20:20:53,40.9732,14.2049,44.49,58,0,3.44
521,Trenggalek,ID,2022-01-25 20:20:53,-8.05,111.7167,76.77,89,100,3.31
522,Shingu,JP,2022-01-25 20:20:54,33.7333,135.9833,41.76,86,14,5.48
523,Taga,RO,2022-01-25 20:20:54,46.95,24.05,18.48,97,100,1.12
524,High Rock,BS,2022-01-25 20:20:54,26.6208,-78.2833,69.82,57,100,4.79
525,San Luis De La Paz,MX,2022-01-25 20:20:55,21.3,-100.5167,69.62,26,4,15.43
526,Gualeguaychu,AR,2022-01-25 20:18:08,-33.0094,-58.5172,76.89,94,100,6.62
527,Yakeshi,CN,2022-01-25 20:20:55,49.2833,120.7333,-6.07,100,99,2.95
528,Sibolga,ID,2022-01-25 20:20:55,1.7427,98.7792,76.42,89,100,2.3
529,San Luis,AR,2022-01-25 20:20:56,-33.295,-66.3356,87.64,45,56,7.58
530,Rodez,FR,2022-01-25 20:20:56,44.5,2.5833,35.91,86,0,3.44
531,Venado Tuerto,AR,2022-01-25 20:20:57,-33.7456,-61.9688,86.77,55,85,13.56
532,Zhuanghe,CN,2022-01-25 20:20:57,39.7008,122.9911,24.84,49,0,7.29
533,Van,TR,2022-01-25 20:20:57,38.4924,43.3831,25.95,59,40,8.05
534,Plettenberg Bay,ZA,2022-01-25 20:20:58,-34.0527,23.3716,67.14,92,99,5.55
535,Thohoyandou,ZA,2022-01-25 20:20:06,-22.9456,30.485,69.76,80,100,6.55
536,Takoradi,GH,2022-01-25 20:20:58,4.8845,-1.7554,79.7,82,2,6.89
537,Kadoma,JP,2022-01-25 20:20:58,34.7333,135.5833,39.18,82,20,4.61
538,Brooks,CA,2022-01-25 20:20:59,50.5834,-111.8851,39.83,81,94,11.5
539,Merauke,ID,2022-01-25 20:20:59,-8.4667,140.3333,78.55,91,100,6.71
540,Portmore,JM,2022-01-25 20:20:59,17.9702,-76.8672,82.02,78,75,13.8
541,Poum,NC,2022-01-25 20:21:00,-20.2333,164.0167,79.29,74,98,12.68
542,Toyooka,JP,2022-01-25 20:21:00,35.5333,134.8333,34.65,89,100,3.56
543,Lincoln,US,2022-01-25 20:17:55,40.8,-96.667,24.15,54,40,1.99
544,Leh,IN,2022-01-25 20:22:00,34.1667,77.5833,-5.31,87,100,3.33
545,Senovo,SI,2022-01-25 20:22:01,46.0236,15.4769,33.42,85,12,0.0
546,Basco,PH,2022-01-25 20:22:01,20.4487,121.9702,74.62,79,98,23.6
547,Dunedin,NZ,2022-01-25 20:22:01,-45.8742,170.5036,59.45,67,0,3.96
548,Esik,KZ,2022-01-25 20:22:02,43.3552,77.4525,22.42,61,89,5.91
549,Buala,SB,2022-01-25 20:22:02,-8.145,159.5921,79.66,86,100,7.11
550,Erdenet,MN,2022-01-25 20:19:50,49.0333,104.0833,-9.09,97,6,3.67
551,Ogbomosho,NG,2022-01-25 20:22:02,8.133,4.25,78.78,15,1,5.7
552,Urengoy,RU,2022-01-25 20:22:03,65.9667,78.3667,-3.15,98,91,12.91
553,Bollnas,SE,2022-01-25 20:22:03,61.3482,16.3946,28.33,82,98,5.3
554,Peachtree City,US,2022-01-25 20:22:03,33.3968,-84.5958,61.3,52,100,1.99
555,Nome,US,2022-01-25 20:22:04,64.5011,-165.4064,-20.27,100,100,3.11
556,Ehingen,DE,2022-01-25 20:22:04,48.2826,9.7275,29.73,91,0,1.99
557,Yar-Sale,RU,2022-01-25 20:22:04,66.8333,70.8333,8.17,89,100,20.11
558,Parana,AR,2022-01-25 20:22:05,-31.732,-60.5238,77.52,90,100,8.86
559,Klaksvik,FO,2022-01-25 20:22:05,62.2266,-6.589,41.92,76,7,44.11
560,Saraza,PH,2022-01-25 20:22:05,8.7356,117.78,78.15,88,96,3.83
561,Khuzdar,PK,2022-01-25 20:22:06,27.7384,66.6434,44.76,25,0,7.76
562,Saint-Georges,GD,2022-01-25 20:22:06,12.0564,-61.7485,85.68,62,20,25.32
563,Oshnaviyeh,IR,2022-01-25 20:22:07,37.0397,45.0983,19.65,80,99,6.17
564,Sibu,MY,2022-01-25 20:22:07,2.3,111.8167,73.71,100,40,1.14
565,Bilsanda,IN,2022-01-25 20:19:32,28.25,79.95,48.0,80,10,6.29
566,Russell,US,2022-01-25 20:22:08,32.3502,-85.1999,60.4,39,100,0.0
567,Wajima,JP,2022-01-25 20:22:08,37.4,136.9,40.12,76,100,5.66
568,Vikarabad,IN,2022-01-25 20:22:08,17.3333,77.9,63.99,51,2,8.48
569,San Jose De Guanipa,VE,2022-01-25 20:22:09,8.8872,-64.1651,85.64,46,97,9.71
570,Abdanan,IR,2022-01-25 20:22:09,32.9926,47.4198,47.84,59,0,3.83
571,Hambantota,LK,2022-01-25 20:22:09,6.1241,81.1185,72.75,84,81,9.6
572,Mahajanga,MG,2022-01-25 20:22:10,-15.7167,46.3167,77.02,88,40,4.61
573,Nantucket,US,2022-01-25 20:22:10,41.2835,-70.0995,43.14,68,62,15.08
574,Santa Cruz,BO,2022-01-25 20:19:19,-17.8,-63.1667,95.05,43,40,14.97
575,Gunnedah,AU,2022-01-25 20:22:10,-30.9833,150.25,71.22,88,93,2.35
576,Sitka,US,2022-01-25 20:22:11,57.0531,-135.33,39.09,87,100,4.61
577,Sakakah,SA,2022-01-25 20:22:11,29.9697,40.2064,49.57,40,0,6.53
578,Bekeshevskaya,RU,2022-01-25 20:22:11,44.1139,42.4269,24.17,90,100,3.27
579,Luganville,VU,2022-01-25 20:22:12,-15.5333,167.1667,80.29,81,94,3.06
580,Presidencia Roque Saenz Pena,AR,2022-01-25 20:22:12,-26.7852,-60.4388,108.59,20,56,10.54
581,Newcastle,AU,2022-01-25 20:21:25,-32.9272,151.7765,68.72,94,75,0.0
582,Oktyabrskoye,RU,2022-01-25 20:22:12,43.0645,44.7417,22.35,92,57,4.47
583,Imbituba,BR,2022-01-25 20:22:13,-28.24,-48.6703,85.89,64,51,19.26
584,Yongan,CN,2022-01-25 20:22:13,39.6957,113.6871,15.12,69,99,1.59
585,Dunmore Town,BS,2022-01-25 20:22:13,25.5,-76.65,71.04,64,4,2.71
586,Damavand,IR,2022-01-25 20:22:14,35.7178,52.065,28.24,41,0,6.71
587,Katangli,RU,2022-01-25 20:22:14,51.7102,143.2326,-5.67,98,17,9.22
